consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
490123,45,Not an Intersection,1,7,12,1,0,,,74,2,21,1.0,0,0,1,0,0,0,60,1,Disabling Damage,20,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,72,2,23,1.0,0,0,1,0,0,0,60,1,Disabling Damage,20,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,66,2,22,1.0,1,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,53,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,63,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,55,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,40,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,48,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,28,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,30,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,71,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,60,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,0.5,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,20,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,1,11,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,85,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,22,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,62,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,70,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,50,2,13,1.0,0,0,0,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,2,21,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,72,2,23,1.0,0,0,1,0,0,0,0,0,Disabling Damage,4,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,66,2,22,1.0,1,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,53,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,63,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,55,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,40,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,48,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,28,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,30,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,71,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,60,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,0.5,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,20,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,1,11,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,85,2,13,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,22,2,13,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,62,2,13,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,70,2,13,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,2,13,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,50,2,13,1.0,0,0,0,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,2,13,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,2,21,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,72,2,23,1.0,0,0,1,0,0,0,50,0,Disabling Damage,30,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,66,2,22,1.0,1,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,53,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,63,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,55,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,40,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,48,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,28,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,30,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,71,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,60,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,0.5,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,20,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,1,11,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,85,2,13,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,22,2,13,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,62,2,13,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,70,2,13,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,2,13,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,50,2,13,1.0,0,0,0,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,2,13,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,2,21,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,72,2,23,1.0,0,0,1,0,0,0,55,0,Disabling Damage,31,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,66,2,22,1.0,1,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,53,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,63,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,55,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,40,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,48,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,28,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,30,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,71,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,60,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,0.5,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,20,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,1,11,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,85,2,13,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,22,2,13,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,62,2,13,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,70,2,13,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,2,13,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,50,2,13,1.0,0,0,0,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,2,13,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,2,21,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,72,2,23,1.0,0,0,1,0,0,0,40,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,66,2,22,1.0,1,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,53,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,63,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,55,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,40,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,48,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,28,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,30,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,71,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,60,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,0.5,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,20,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,1,11,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,85,2,13,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,22,2,13,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,62,2,13,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,70,2,13,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,2,13,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,50,2,13,1.0,0,0,0,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,2,13,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,2,21,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,72,2,23,1.0,0,0,1,0,0,0,45,1,Disabling Damage,15,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,66,2,22,1.0,1,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,53,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,63,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,55,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,40,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,48,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,28,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,30,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,74,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,71,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,60,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,59,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,0.5,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,1,11,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,20,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,23,1,11,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,85,2,13,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,65,2,13,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,22,2,13,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,62,2,13,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,70,2,13,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,54,2,13,1.0,0,0,1,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
490123,45,Not an Intersection,1,7,12,1,0,,,50,2,13,1.0,0,0,0,0,0,0,55,1,Disabling Damage,1,Towed Due to Disabling Damage,1,1,12,12
